startup_name,founded_year,country,industry,fundin_stage,total_funding ($M),employees,annual_revenue ($M),valuation ($B),acquired,IPO,customer_base (M)
Startup_4340,2015,Brazil,Healthcare,IPO,244,1702,832,23.57,Yes,Yes,90
Startup_4341,2017,UK,AI,Series B,326,2497,755,11.19,Yes,Yes,81
Startup_4342,2003,UK,EdTech,IPO,25,1846,446,21.46,Yes,Yes,9
Startup_4343,2018,Brazil,Energy,Series A,411,1466,940,29,No,No,59
Startup_4344,2019,UK,Energy,Series C,345,3528,820,4.29,Yes,No,39
Startup_4345,2009,Germany,Gaming,Series C,202,4188,183,3.82,No,No,31
Startup_4346,2012,UK,Logistics,Series A,246,3327,784,22.19,Yes,Yes,10
Startup_4347,2018,Germany,Logistics,IPO,17,3562,879,40.18,Yes,No,40
Startup_4348,2003,USA,FoodTech,Series A,187,61,421,31.95,Yes,Yes,93
Startup_4349,2018,France,Logistics,Seed,46,4869,951,8.77,No,Yes,11
Startup_4350,2015,Canada,EdTech,Series A,346,3937,642,10.96,Yes,Yes,8
Startup_4351,2007,Germany,AI,Seed,466,211,370,37.24,Yes,No,76
Startup_4352,2009,Australia,AI,Series C,259,3122,746,18.87,Yes,Yes,73
Startup_4353,2003,India,Healthcare,IPO,278,2017,221,8.51,No,Yes,28
Startup_4354,2005,Australia,AI,Seed,83,3095,451,15.9,No,No,68
Startup_4355,2003,Germany,E-commerce,Series B,164,2103,336,21.98,Yes,No,14
Startup_4356,2022,Australia,Gaming,Series C,263,2669,964,22.31,Yes,Yes,74
Startup_4357,2016,France,Tech,Series B,372,1850,295,29.05,No,No,72
Startup_4358,2013,UK,EdTech,Seed,227,3351,130,10.88,Yes,Yes,14
Startup_4359,2008,UK,Gaming,Series C,335,1764,238,44.97,Yes,No,31
Startup_4360,2005,USA,AI,Series B,14,2487,355,10.33,No,Yes,96
Startup_4361,2011,Australia,Tech,Series B,432,2413,731,11.04,No,No,29
Startup_4362,2021,Japan,Healthcare,Series A,96,1820,576,0.2,Yes,No,25
Startup_4363,2022,USA,Logistics,IPO,283,421,464,48.44,Yes,Yes,91
Startup_4364,2000,China,Logistics,Series C,213,212,972,32.73,No,No,27
Startup_4365,2002,UK,FinTech,Series C,131,2729,442,27.61,Yes,No,82
Startup_4366,2006,Canada,Tech,Series A,135,3803,529,20.31,No,No,60
Startup_4367,2006,Canada,Healthcare,Series B,272,1833,742,14.66,No,Yes,30
Startup_4368,2003,Germany,Gaming,Series A,88,304,208,9.57,No,No,26
Startup_4369,2015,Canada,FinTech,Seed,295,238,172,36.91,Yes,No,77
Startup_4370,2004,USA,FoodTech,Series C,270,539,437,38.7,Yes,Yes,98
Startup_4371,2002,China,E-commerce,IPO,125,2953,806,14.07,No,No,52
Startup_4372,2005,Brazil,E-commerce,Series A,39,1845,257,9.06,Yes,No,93
Startup_4373,2021,Japan,Energy,IPO,171,2276,34,32.91,No,Yes,40
Startup_4374,2010,Japan,Healthcare,Seed,296,2069,58,47.64,No,No,42
Startup_4375,2013,Germany,Tech,Series A,413,936,909,37.32,Yes,Yes,93
Startup_4376,2007,Germany,E-commerce,Series A,417,1681,99,43.43,Yes,No,89
Startup_4377,2012,China,AI,IPO,318,4074,407,46.09,No,Yes,24
Startup_4378,2008,India,Logistics,Series C,38,1068,572,4.09,No,Yes,9
Startup_4379,2009,USA,FoodTech,IPO,362,2231,794,2.44,No,Yes,35
Startup_4380,2022,Brazil,E-commerce,Series A,17,4069,344,43.88,No,No,26
Startup_4381,2015,Germany,E-commerce,Series B,161,2572,739,8.51,No,No,74
Startup_4382,2022,Australia,EdTech,Series A,37,2666,130,3.44,Yes,No,89
Startup_4383,2008,Canada,Tech,Seed,189,1771,311,23.43,No,Yes,68
Startup_4384,2021,USA,Logistics,Series C,343,1177,541,32.28,No,No,28
Startup_4385,2021,Germany,E-commerce,Seed,300,2297,975,35.42,Yes,No,89
Startup_4386,2006,Canada,Healthcare,Series B,88,3655,1,13.41,Yes,Yes,43
Startup_4387,2000,Germany,Energy,Series A,171,533,99,13.84,Yes,Yes,49
Startup_4388,2003,China,FoodTech,Series B,40,2773,43,3.91,Yes,No,26
Startup_4389,2005,France,Healthcare,Series A,146,3695,104,3.34,Yes,Yes,45
Startup_4390,2008,USA,AI,Series C,472,3308,170,9.04,Yes,No,52
Startup_4391,2016,Australia,Logistics,Series A,308,1665,959,27.13,No,Yes,8
Startup_4392,2019,Brazil,Energy,Series C,470,3616,524,45.89,No,Yes,39
Startup_4393,2018,Brazil,FinTech,Seed,422,2504,624,2.65,No,No,5
Startup_4394,2004,Germany,EdTech,IPO,98,4948,777,31.55,Yes,Yes,65
Startup_4395,2015,Germany,Tech,Series A,299,4848,181,13.6,No,No,72
Startup_4396,2012,USA,Gaming,IPO,307,2798,18,40.11,No,No,75
Startup_4397,2012,Japan,AI,Series A,448,1978,206,14.96,Yes,No,28
Startup_4398,2020,China,E-commerce,Seed,200,1460,358,18.06,Yes,No,97
Startup_4399,2005,France,FoodTech,IPO,96,4888,842,41.27,Yes,Yes,67
Startup_4400,2014,France,FinTech,Series A,21,4052,514,3.59,No,Yes,85
Startup_4401,2006,China,Gaming,Series A,242,4054,263,7.82,No,Yes,13
Startup_4402,2005,Australia,Energy,IPO,85,4868,244,27.33,Yes,No,39
Startup_4403,2014,India,Energy,Series B,334,3013,115,3.65,No,No,61
Startup_4404,2004,Japan,Energy,Series A,377,4067,143,27.23,Yes,No,10
Startup_4405,2009,France,EdTech,IPO,231,3091,614,40.89,Yes,Yes,79
Startup_4406,2009,France,EdTech,Series C,26,4601,304,48.16,No,No,84
Startup_4407,2007,Australia,E-commerce,Seed,190,3915,597,5.34,Yes,Yes,54
Startup_4408,2003,Germany,Energy,IPO,198,4342,955,1.82,Yes,Yes,60
Startup_4409,2001,Germany,E-commerce,Seed,488,3771,426,34.58,Yes,No,57
Startup_4410,2004,UK,AI,Series C,109,4359,496,14.1,No,No,2
Startup_4411,2022,USA,Logistics,Series B,258,610,259,43.02,No,No,92
Startup_4412,2021,Germany,Energy,IPO,380,3350,729,16.19,Yes,No,20
Startup_4413,2018,USA,EdTech,Series B,108,4155,758,33.15,No,No,75
Startup_4414,2003,Germany,Logistics,Series C,230,4454,387,24.64,Yes,No,66
Startup_4415,2004,India,FinTech,Seed,85,1820,162,18.91,No,Yes,25
Startup_4416,2008,Japan,Healthcare,Series C,349,722,767,17.8,Yes,Yes,45
Startup_4417,2010,UK,FoodTech,Series C,253,3378,809,48.91,No,No,57
Startup_4418,2005,UK,AI,IPO,393,2091,549,6.98,No,No,84
Startup_4419,2016,Canada,AI,Series A,289,4971,160,45.8,No,No,34
Startup_4420,2009,Japan,FinTech,Series B,116,4772,794,42.92,Yes,Yes,32
Startup_4421,2017,China,Healthcare,IPO,407,927,977,26.39,No,No,94
Startup_4422,2007,USA,AI,Series C,371,2150,690,41.3,Yes,No,33
Startup_4423,2004,UK,E-commerce,Series C,6,3848,322,49.81,No,Yes,75
Startup_4424,2010,Canada,Energy,IPO,481,465,537,27.47,No,No,91
Startup_4425,2019,China,Gaming,Seed,300,3623,970,10.54,No,No,68
Startup_4426,2019,UK,FinTech,Seed,35,2830,824,3.26,No,No,68
Startup_4427,2001,France,Tech,Series B,348,4103,138,46.59,Yes,Yes,9
Startup_4428,2016,France,Tech,IPO,283,2283,493,14.2,No,No,20
Startup_4429,2004,China,AI,Series C,194,4111,378,6.24,No,No,2
Startup_4430,2006,USA,E-commerce,IPO,433,4478,638,47.34,No,No,34
Startup_4431,2005,Canada,FinTech,IPO,241,265,733,47.9,Yes,Yes,79
Startup_4432,2007,Brazil,Gaming,Series C,496,4772,522,43.38,Yes,Yes,21
Startup_4433,2009,UK,Energy,Seed,393,4472,1,44.27,No,No,61
Startup_4434,2009,Australia,FinTech,Seed,51,4154,82,12.52,Yes,Yes,98
Startup_4435,2005,UK,Logistics,Series A,176,1273,991,14.33,Yes,Yes,84
Startup_4436,2003,China,Energy,Series A,145,1890,527,35.57,Yes,Yes,96
Startup_4437,2008,France,Energy,Series C,275,3864,490,38.52,No,Yes,60
Startup_4438,2000,Japan,E-commerce,Seed,410,4604,936,10.23,No,Yes,32
Startup_4439,2001,France,FinTech,Series A,263,1613,326,4.79,Yes,No,28
Startup_4440,2013,India,AI,Series B,433,1909,923,20.56,Yes,Yes,51
Startup_4441,2001,France,Logistics,IPO,418,2326,864,46.32,Yes,No,74
Startup_4442,2004,Germany,Logistics,IPO,468,1700,733,23.84,No,Yes,37
Startup_4443,2012,Canada,FoodTech,Seed,145,4850,253,32.43,Yes,No,15
Startup_4444,2002,Japan,EdTech,Seed,382,1609,712,13.5,No,Yes,53
Startup_4445,2007,Japan,Logistics,Series B,366,567,309,35.89,Yes,No,61
Startup_4446,2010,Brazil,Energy,Series C,206,3113,426,21.07,No,No,2
Startup_4447,2011,France,Healthcare,IPO,446,246,480,36.33,Yes,No,34
Startup_4448,2012,Canada,Healthcare,Seed,178,3522,495,13.64,Yes,No,54
Startup_4449,2018,China,Healthcare,IPO,138,2456,934,8.72,No,Yes,86
Startup_4450,2001,USA,AI,Series B,430,1185,866,22.93,Yes,No,67
Startup_4451,2017,India,Tech,Series C,306,3060,740,6.22,No,No,26
Startup_4452,2001,USA,FinTech,Series C,115,727,247,39.83,Yes,No,27
Startup_4453,2000,Germany,Tech,Series A,80,3606,170,5.95,No,No,11
Startup_4454,2019,USA,FinTech,Seed,162,813,119,0.83,Yes,No,46
Startup_4455,2008,China,FinTech,IPO,85,3410,534,9.94,No,Yes,21
Startup_4456,2012,China,EdTech,Series A,41,3179,58,8.37,No,No,19
Startup_4457,2016,France,FoodTech,Series A,424,2281,211,14.01,Yes,No,6
Startup_4458,2010,Australia,AI,Series A,153,4443,600,19.37,No,No,92
Startup_4459,2017,Canada,Healthcare,Series A,474,2898,734,45.79,Yes,No,91
Startup_4460,2005,India,E-commerce,Series B,115,3453,229,35.25,No,No,4
Startup_4461,2009,China,E-commerce,Series B,410,4052,456,41.9,Yes,No,98
Startup_4462,2004,Brazil,E-commerce,Seed,65,2992,575,27.36,No,No,36
Startup_4463,2000,China,Healthcare,IPO,130,1493,78,26.47,Yes,No,42
Startup_4464,2003,France,Energy,Series A,7,4957,531,10.61,Yes,Yes,20
Startup_4465,2006,Canada,Energy,Series B,340,3542,158,13.34,Yes,No,10
Startup_4466,2005,Japan,E-commerce,Series A,108,1528,819,41.87,No,No,19
Startup_4467,2014,France,Logistics,IPO,164,2676,849,33.26,No,No,33
Startup_4468,2013,Australia,FinTech,Series B,95,963,296,47.99,Yes,No,36
Startup_4469,2011,France,Healthcare,Series A,481,4960,203,18.91,Yes,Yes,59
Startup_4470,2007,Canada,Tech,Series C,289,3298,106,38.1,Yes,No,19
Startup_4471,2013,USA,Gaming,Seed,137,3153,776,15.99,Yes,Yes,1
Startup_4472,2003,France,Healthcare,Series C,460,3691,757,40.77,Yes,No,46
Startup_4473,2000,Canada,EdTech,IPO,170,4322,708,18.78,Yes,Yes,89
Startup_4474,2002,France,Tech,Series A,27,513,513,20.24,Yes,No,11
Startup_4475,2019,USA,E-commerce,Seed,117,4438,478,37.35,No,Yes,58
Startup_4476,2020,Australia,Healthcare,Seed,289,76,79,24.49,Yes,No,30
Startup_4477,2011,Brazil,FoodTech,IPO,344,325,754,26.77,Yes,No,84
Startup_4478,2010,UK,Logistics,Series B,29,4884,547,37.29,No,Yes,88
Startup_4479,2001,Australia,FoodTech,Series A,222,664,376,24.09,No,No,43
Startup_4480,2010,UK,EdTech,Series A,478,4949,438,44.55,No,Yes,96
Startup_4481,2018,Brazil,E-commerce,IPO,198,2960,166,24.17,Yes,Yes,14
Startup_4482,2003,Australia,Tech,Series B,471,4414,151,16.41,Yes,Yes,64
Startup_4483,2021,USA,Gaming,Series C,412,3903,323,11.05,Yes,Yes,48
Startup_4484,2020,Canada,E-commerce,Seed,261,1342,363,46.94,Yes,No,37
Startup_4485,2003,Canada,Tech,Series A,86,1782,595,15.93,Yes,No,29
Startup_4486,2022,Germany,Healthcare,Series B,442,758,535,18.77,No,No,5
Startup_4487,2011,Canada,Tech,Series C,448,3943,708,28.77,No,No,45
Startup_4488,2014,Germany,EdTech,Seed,236,3111,896,24.3,Yes,Yes,61
Startup_4489,2001,Canada,Energy,Series C,377,2506,685,48.54,No,No,62
Startup_4490,2016,India,Energy,Series B,348,2330,665,4.25,Yes,No,79
Startup_4491,2018,Germany,EdTech,Seed,366,66,880,19.28,No,Yes,76
Startup_4492,2019,UK,Healthcare,IPO,338,3261,711,46.5,Yes,Yes,57
Startup_4493,2015,Canada,Healthcare,Series B,342,1450,458,18.12,Yes,Yes,59
Startup_4494,2001,India,Tech,Series C,272,3979,720,31.85,No,No,67
Startup_4495,2012,Germany,AI,Series A,3,1142,406,13.18,No,Yes,9
Startup_4496,2017,China,E-commerce,Series B,35,2050,671,28.98,Yes,No,54
Startup_4497,2009,India,EdTech,Seed,150,1370,84,11.3,No,Yes,28
Startup_4498,2022,Australia,EdTech,Series B,314,860,355,43.15,Yes,Yes,20
Startup_4499,2007,France,Healthcare,Series A,54,1383,121,31.55,Yes,No,77
Startup_4500,2000,USA,Logistics,Series B,472,84,197,27.97,No,No,65
Startup_4501,2015,Canada,EdTech,Series C,331,504,752,23.66,No,No,45
Startup_4502,2010,Brazil,Gaming,IPO,145,1272,103,19.99,Yes,Yes,56
Startup_4503,2004,Australia,Tech,Seed,349,174,459,46.11,Yes,No,41
Startup_4504,2012,Germany,FoodTech,Series C,431,1765,903,32.16,Yes,Yes,19
Startup_4505,2008,Australia,FoodTech,Series B,209,592,572,8.28,No,Yes,3
Startup_4506,2006,India,EdTech,Seed,3,313,872,38.35,No,No,59
Startup_4507,2006,France,AI,IPO,124,937,650,5.67,No,Yes,87
Startup_4508,2009,Brazil,EdTech,Series C,480,868,555,44.42,No,Yes,55
Startup_4509,2020,Australia,Tech,IPO,78,3125,643,35.4,Yes,Yes,82
Startup_4510,2015,Japan,Energy,IPO,452,4961,573,13.62,No,No,19
Startup_4511,2007,Japan,Healthcare,Seed,29,1083,724,35.58,Yes,No,37
Startup_4512,2019,Germany,FoodTech,Series C,117,3707,340,8.15,Yes,No,70
Startup_4513,2006,India,AI,Series A,31,213,244,4.63,No,No,70
Startup_4514,2006,India,E-commerce,Seed,185,110,415,6.64,No,No,88
Startup_4515,2009,France,Tech,IPO,376,1407,72,21.83,Yes,No,3
Startup_4516,2011,USA,EdTech,IPO,337,119,155,31.02,Yes,No,91
Startup_4517,2000,Brazil,E-commerce,IPO,278,3905,652,5.68,No,No,91
Startup_4518,2007,Canada,Energy,Series B,478,709,565,26.25,No,No,62
Startup_4519,2002,Germany,Logistics,Series C,320,2820,209,7.34,Yes,No,24
Startup_4520,2016,USA,Logistics,Series B,2,103,446,7.29,Yes,No,62
Startup_4521,2010,Japan,Energy,Series A,268,2364,681,25.32,No,No,45
Startup_4522,2008,Japan,FoodTech,Series C,442,3179,25,31.26,No,No,99
Startup_4523,2002,Japan,AI,Series B,416,1983,608,23.24,Yes,No,46
Startup_4524,2021,Japan,EdTech,Series C,276,747,261,11.64,Yes,Yes,7
Startup_4525,2021,USA,EdTech,Series C,179,10,257,48.06,No,No,56
Startup_4526,2008,Australia,Healthcare,Series C,152,4718,302,39.85,Yes,No,22
Startup_4527,2012,Brazil,FinTech,Series A,168,4940,173,5.66,Yes,Yes,75
Startup_4528,2001,China,Tech,Series B,347,3170,165,48.23,No,No,12
Startup_4529,2017,France,Logistics,Seed,368,1747,13,24.23,No,Yes,10
Startup_4530,2004,Germany,FinTech,Seed,269,4019,108,18.07,Yes,Yes,66
Startup_4531,2020,Germany,Tech,Series A,359,3109,718,8.01,Yes,No,56
Startup_4532,2017,Brazil,FoodTech,Series C,493,1845,229,44.84,No,No,66
Startup_4533,2002,India,Healthcare,Series C,48,2100,361,28.88,No,Yes,46
Startup_4534,2002,France,Logistics,IPO,482,2972,110,27.53,No,Yes,14
Startup_4535,2018,India,Tech,Series A,317,543,990,26.84,Yes,Yes,56
Startup_4536,2013,India,Healthcare,Series B,200,3569,775,2.01,No,Yes,28
Startup_4537,2015,Japan,EdTech,Seed,260,3055,101,38.11,Yes,Yes,57
Startup_4538,2003,Brazil,Gaming,Series A,458,2769,193,42.07,Yes,No,48
Startup_4539,2007,Brazil,Energy,IPO,289,785,917,30.31,Yes,Yes,20
Startup_4540,2002,India,FoodTech,Series B,221,1709,664,5.98,Yes,No,33
Startup_4541,2012,Brazil,Tech,IPO,180,4730,819,21.33,No,No,72
Startup_4542,2002,France,Tech,IPO,422,966,760,43.65,No,No,12
Startup_4543,2015,Brazil,AI,Series B,32,2254,391,24.7,No,No,45
Startup_4544,2014,Australia,FinTech,Seed,483,929,955,47.81,No,No,8
Startup_4545,2013,China,EdTech,Series C,383,1440,492,39.51,No,No,89
Startup_4546,2020,India,Energy,Series A,389,658,174,28.05,Yes,Yes,84
Startup_4547,2018,Australia,FinTech,IPO,26,2098,731,35.87,No,No,36
Startup_4548,2018,UK,Gaming,Series B,99,3283,367,36.48,No,No,76
Startup_4549,2008,Canada,FinTech,Series C,470,3845,292,47.59,No,Yes,45
Startup_4550,2022,China,Energy,Seed,254,1573,725,32.92,No,No,57
Startup_4551,2021,UK,Gaming,Series A,65,2933,187,23.36,No,No,45
Startup_4552,2014,USA,EdTech,IPO,330,4483,176,0.54,Yes,No,11
Startup_4553,2012,India,E-commerce,Series B,155,3306,346,13.22,No,Yes,21
Startup_4554,2022,Canada,AI,IPO,421,1296,886,34.62,No,Yes,1
Startup_4555,2010,Australia,Logistics,Seed,406,1957,30,42.14,Yes,Yes,63
Startup_4556,2010,Brazil,Healthcare,IPO,251,1342,942,31.08,No,No,97
Startup_4557,2018,UK,FinTech,Series B,41,756,115,46.09,No,Yes,43
Startup_4558,2013,USA,Gaming,Series C,196,4883,497,42.91,No,No,55
Startup_4559,2000,Canada,Logistics,IPO,167,1008,740,46.31,No,No,92
Startup_4560,2018,Australia,Healthcare,IPO,202,1984,682,34.72,Yes,No,53
Startup_4561,2005,Brazil,E-commerce,Series B,214,254,126,21.1,No,Yes,74
Startup_4562,2000,Japan,Logistics,Series B,313,3656,727,22.32,No,Yes,97
Startup_4563,2016,UK,Tech,Seed,272,3593,351,19.23,No,No,82
Startup_4564,2005,UK,Tech,Series C,231,4830,855,7.3,No,No,17
Startup_4565,2022,Canada,Tech,Seed,177,2736,678,0.65,No,No,44
Startup_4566,2015,India,AI,Series B,331,1957,810,45.09,No,Yes,8
Startup_4567,2010,France,AI,IPO,292,3764,463,47.29,Yes,No,94
Startup_4568,2008,UK,E-commerce,IPO,152,1056,68,37.8,Yes,No,71
Startup_4569,2002,USA,FoodTech,Seed,147,2881,776,42.48,Yes,Yes,83
Startup_4570,2018,UK,AI,Series A,413,1932,742,31.6,No,No,48
Startup_4571,2008,Brazil,AI,Series B,418,4453,938,6.16,No,No,91
Startup_4572,2016,India,Gaming,Series B,319,1044,628,48.48,Yes,Yes,27
Startup_4573,2008,UK,Tech,IPO,431,3941,106,38.91,Yes,No,99
Startup_4574,2019,China,AI,Series B,287,4086,608,11.61,Yes,Yes,45
Startup_4575,2009,France,EdTech,Series A,71,2746,411,30.51,Yes,Yes,22
Startup_4576,2000,Germany,FinTech,IPO,374,4008,450,5.55,No,Yes,48
Startup_4577,2022,Canada,Tech,Seed,470,111,377,9.68,No,Yes,43
Startup_4578,2007,Brazil,Logistics,Seed,29,4766,532,24.29,Yes,No,25
Startup_4579,2007,Germany,FoodTech,Seed,141,3351,694,28.95,No,Yes,40
Startup_4580,2008,Brazil,Logistics,Seed,302,3014,826,25.21,Yes,Yes,12
Startup_4581,2017,Brazil,Healthcare,Seed,449,1933,390,0.35,Yes,Yes,32
Startup_4582,2016,France,FoodTech,Series B,388,2618,592,1.26,No,No,89
Startup_4583,2017,China,E-commerce,Series B,45,2169,549,12.94,No,Yes,47
Startup_4584,2015,Canada,Energy,Series A,322,464,798,5.68,Yes,No,93
Startup_4585,2004,China,Tech,IPO,133,4317,544,47.9,Yes,Yes,84
Startup_4586,2003,Germany,Gaming,Seed,348,1368,964,34.03,Yes,Yes,19
Startup_4587,2007,Japan,FinTech,Series A,344,3069,948,46.26,Yes,Yes,22
Startup_4588,2004,Brazil,E-commerce,IPO,256,4207,163,39.5,No,No,4
Startup_4589,2011,Australia,Energy,Series C,137,4484,622,20.28,Yes,No,53
Startup_4590,2007,China,E-commerce,IPO,79,202,824,14.43,No,No,77
Startup_4591,2019,Canada,FinTech,Series A,60,728,143,20.27,Yes,No,94
Startup_4592,2014,Germany,FinTech,IPO,263,2327,824,25.47,Yes,No,16
Startup_4593,2006,Germany,Logistics,Seed,89,837,25,20.43,Yes,Yes,32
Startup_4594,2004,Australia,E-commerce,Series A,220,4704,862,36.76,No,No,44
Startup_4595,2003,India,E-commerce,Seed,292,375,121,37.84,No,Yes,29
Startup_4596,2005,USA,Energy,Series B,54,2521,242,19.12,Yes,No,78
Startup_4597,2009,Australia,Tech,IPO,201,2228,425,39.19,No,No,55
Startup_4598,2020,France,Logistics,Series C,77,4550,152,8.43,No,Yes,31
Startup_4599,2015,USA,FoodTech,Series A,50,4564,648,31.1,Yes,Yes,82
Startup_4600,2016,Germany,FoodTech,IPO,191,46,211,6.37,No,Yes,38
Startup_4601,2005,Brazil,FoodTech,Series A,374,616,628,27.74,Yes,No,4
Startup_4602,2013,Brazil,FoodTech,Series A,196,1269,412,23.72,Yes,Yes,70
Startup_4603,2013,China,Healthcare,Seed,305,4530,802,2.33,Yes,Yes,34
Startup_4604,2000,China,AI,IPO,490,4945,697,3.18,No,Yes,59
Startup_4605,2012,India,Healthcare,Seed,332,4304,18,8.72,No,No,21
Startup_4606,2005,UK,FinTech,IPO,2,3205,758,43.38,Yes,No,32
Startup_4607,2018,India,EdTech,Series B,12,2982,693,28.77,No,Yes,9
Startup_4608,2014,Australia,E-commerce,Series C,376,2465,379,6.17,Yes,No,18
Startup_4609,2019,UK,Logistics,Series B,44,3636,67,28.52,Yes,No,79
Startup_4610,2019,UK,FoodTech,Seed,115,761,356,30.63,Yes,No,3
Startup_4611,2012,Japan,Tech,Series A,85,2640,311,28.56,Yes,Yes,67
Startup_4612,2003,Australia,AI,Seed,426,3955,445,35.13,No,No,57
Startup_4613,2017,Germany,Energy,Seed,52,3876,737,27.1,Yes,Yes,49
Startup_4614,2002,Japan,Energy,Series C,43,2935,84,35.21,Yes,No,85
Startup_4615,2011,Australia,Logistics,IPO,424,338,488,45.85,Yes,No,10
Startup_4616,2016,France,Tech,Series C,1,1828,373,42.31,No,No,5
Startup_4617,2009,USA,Healthcare,Series B,398,4856,503,28.19,Yes,No,41
Startup_4618,2016,India,Energy,Series B,365,1241,110,34.17,Yes,Yes,64
Startup_4619,2018,UK,Tech,Series C,323,4474,249,17.52,No,Yes,15
Startup_4620,2011,India,Healthcare,Series C,104,3993,989,37.68,Yes,Yes,31
Startup_4621,2001,USA,EdTech,Series A,316,4668,270,32.7,Yes,No,38
Startup_4622,2013,Japan,Gaming,Seed,150,4729,679,8.69,No,Yes,14
Startup_4623,2009,China,FoodTech,Series B,56,4334,916,7.21,Yes,Yes,79
Startup_4624,2012,UK,Healthcare,Series C,470,3000,936,33.32,No,Yes,21
Startup_4625,2018,China,Logistics,Series A,117,1001,333,1.62,No,Yes,43
Startup_4626,2008,Brazil,Healthcare,Series B,312,1613,514,2.94,No,Yes,48
Startup_4627,2016,USA,AI,IPO,366,576,662,26.76,No,No,99
Startup_4628,2021,France,Healthcare,Seed,362,2307,915,14.39,Yes,No,99
Startup_4629,2004,Brazil,Tech,Series C,91,1903,378,36.46,No,Yes,60
Startup_4630,2013,China,Healthcare,Series A,254,3241,505,22.99,Yes,No,67
Startup_4631,2017,India,Logistics,Series C,89,388,547,6.55,Yes,No,29
Startup_4632,2000,Japan,Gaming,Series C,383,2206,235,18.44,Yes,Yes,61
Startup_4633,2002,Australia,Gaming,Series A,455,3183,44,19.36,Yes,No,62
Startup_4634,2006,China,AI,Series A,322,4363,662,7.9,Yes,No,9
Startup_4635,2010,Canada,FoodTech,Series B,134,4488,562,4.64,Yes,Yes,42
Startup_4636,2010,Japan,AI,IPO,136,2394,738,14.65,Yes,Yes,67
Startup_4637,2004,Canada,Energy,Series B,36,1185,152,45.16,No,Yes,79
Startup_4638,2005,France,Logistics,Series A,253,25,634,27.48,No,Yes,41
Startup_4639,2009,UK,Healthcare,Seed,272,1080,140,32.13,Yes,Yes,67
Startup_4640,2015,Germany,E-commerce,Series C,270,960,277,34.03,Yes,No,83
Startup_4641,2017,Australia,Logistics,Series B,50,1622,324,19.25,No,No,5
Startup_4642,2022,France,FinTech,Series A,350,902,671,25.53,No,Yes,99
Startup_4643,2006,Australia,Gaming,Series A,449,2917,537,36.75,No,Yes,91
Startup_4644,2021,Japan,EdTech,Series A,20,269,807,45.03,No,No,19
Startup_4645,2009,Germany,Gaming,Series B,397,867,17,45.13,Yes,No,26
Startup_4646,2010,UK,FinTech,Seed,311,91,295,31.81,Yes,No,79
Startup_4647,2007,France,AI,Series A,297,4537,554,43.72,Yes,No,34
Startup_4648,2022,China,Gaming,IPO,106,4511,376,25.8,No,Yes,64
Startup_4649,2022,Australia,Gaming,IPO,15,3297,249,28.23,Yes,Yes,11
Startup_4650,2019,Canada,Gaming,Series C,416,2744,456,47.75,No,Yes,66
Startup_4651,2016,China,AI,Seed,43,4267,708,18.15,Yes,Yes,14
Startup_4652,2004,China,Tech,Seed,147,4150,941,31.55,Yes,No,12
Startup_4653,2011,Germany,Logistics,Series B,394,589,119,47.59,Yes,No,76
Startup_4654,2009,Brazil,Gaming,Series C,330,2599,771,1.68,No,No,55
Startup_4655,2004,UK,EdTech,Series C,191,4031,789,31.03,No,Yes,20
Startup_4656,2021,UK,FoodTech,Seed,136,1133,203,26.35,Yes,No,11
Startup_4657,2020,France,FoodTech,IPO,426,1658,932,4.68,Yes,Yes,35
Startup_4658,2020,Canada,Energy,Series B,304,2387,407,15.53,Yes,Yes,6
